AÑO,CVU,NOBILIS,NOMBRE DEL INVESTIGADOR,NIVEL,FECHA DE INICIO DE VIGENCIA,FECHA DE FIN DE VIGENCIA,ÁREA DEL CONOCIMIENTO,DISCIPLINA,SUBDISCIPLINA,ESPECIALIDAD,INSTITUCIÓN DE ADSCRIPCIÓN,DEPENDENCIA,ENTIDAD FEDERATIVA,PAÍS
2005,31985,DR.,"GOÑI MOTILLA, GUILLERMO ANTONIO",1,2004-01-01,2006-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ARQUEOLOGIA,ARQUEOLOGIA E HISTORIA DE YUCATAN,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),COORDINACION NACIONAL DE ARQUEOLOGIA,MÉXICO,MÉXICO
2005,25350,DRA.,"GOOD ESHELMAN, CATHARINE",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ANTROPOLOGIA,ANTROPOLOGIA SOCIAL,GRUPOS INDIGENAS Y CAMPESINOS DE MEXICO,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),ESCUELA NACIONAL DE ANTROPOLOGIA E HISTORIA,CIUDAD DE MÉXICO,MÉXICO
2005,18709,DRA.,"GORBACH RUDOY, FRIDA",1,2004-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA,HISTORIA DEL ARTE,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2005,15996,DR.,"GORBATCHEV, ANDREI YURIEVICH",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE MATERIALES,CARACTERIZACION DE MATERIALES,FISICA DE SEMICONDUCTORES,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,INSTITUTO DE INVESTIGACION EN COMUNICACION OPTICA,SAN LUIS POTOSÍ,MÉXICO
2005,15213,DR.,"GORDIENKO, EVGUENI ILICH",3,2005-01-01,2009-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,PROBABILIDAD,CONTROL OPTIMO DE PROCESOS ESTOCASTICOS,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BASICAS E INGENIERIA. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2005,10487,DRA.,"GORDILLO ROMAN, GUADALUPE BARBARA",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ORGANICA,QUIMICA DE NUCLEOSIDOS Y HETEROCICLOS QUE CONTIENEN FOSFORO,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2005,21823,DR.,"GORDON LISTOKIN, SAMUEL",2,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LITERATURA,LITERATURA,"LITERATURA MEXICANA, EDICION CRITICA, LITERATURA LATINOAMERI",UNIVERSIDAD IBEROAMERICANA,PLANTEL CIUDAD DE MEXICO,CIUDAD DE MÉXICO,MÉXICO
2005,4815,DRA.,"GORDON RAPOPORT, SARA",1,2005-01-01,2008-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,"ORGANIZACION SOCIAL, ESTRUCTURA E INSTITUCIONES","POLITICA SOCIAL, CRITERIOS DISTRIBUTIVOS, CAPITAL SOCIAL",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES SOCIALES,CIUDAD DE MÉXICO,MÉXICO
2005,26036,DR.,"GORJON GOMEZ, FRANCISCO JAVIER",1,2002-07-01,2005-06-30,V.- CIENCIAS SOCIALES,DERECHO Y JURISPRUDENCIA,DERECHO COMPARADO,MEDIOS ALTERNOS DE SOLUCION DE CONTROVERSIAS,UNIVERSIDAD AUTONOMA DE NUEVO LEON,FACULTAD DE DERECHO Y CIENCIAS SOCIALES,NUEVO LEÓN,MÉXICO
2005,19019,DRA.,"GOROCICA ROSETE, PATRICIA  SOFIA",1,2004-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD Y AMBIENTE,CIENCIAS BIOMEDICAS,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS,CIUDAD DE MÉXICO,MÉXICO
2005,2162,DRA.,"GORODEZKY LAUFERMAN, CLARA",3,2004-01-01,2008-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,INMUNOLOGIA CLINICA Y ALERGIAS,INMUNOGENETICA,SECRETARÍA DE SALUD,INSTITUTO DE DIAGNOSTICO Y REFERENCIA EPIDEMIOLOGICOS,CIUDAD DE MÉXICO,MÉXICO
2005,21632,DR.,"GOROKHOVSKI, ALEXANDRE",2,2005-01-01,2009-12-31,VII.- INGENIERÍAS ,INGENIERIA DE MATERIALES,CERAMICOS,QUIMICA I TECNOLOGIA DE VIDRIO,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,UNIDAD SALTILLO,COAHUILA DE ZARAGOZA,MÉXICO
2005,94,DR.,"GOROSTIZA ORTEGA, LUIS GABRIEL",Emérito,2001-07-01,2099-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,MATEMATICAS,PROBABILIDAD,PROCESOS ESTOCASTICOS,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2005,7469,DR.,"GOSSET LAGARDA, GUILLERMO",2,2005-01-01,2009-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA DE ALIMENTOS,INGENIERIA METABOLICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOTECNOLOGIA,MORELOS,MÉXICO
2005,6655,DRA.,"GOULD CHAMBERS, MEREDITH",2,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA CELULAR,GAMETOGENESIS E INICIO DEL DESARROLLO,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,FACULTAD DE CIENCIAS,BAJA CALIFORNIA,MÉXICO
2005,15931,DRA.,"GOUMEN, LIOUDMILA  NIKITICHNA",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,"PROPIEDADES PLASTICAS DE SOLIDOS, CRSITALES FOTONICOS, DINAM",UNIVERSIDAD POPULAR AUTONOMA DEL ESTADO DE PUEBLA,DIVISION TECNOLOGICA,PUEBLA,MÉXICO
2005,8570,DRA.,"GOUTMAN BENDER, ANA ADELA",2,2005-01-01,2009-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LINGÜISTICA,LINGUISTICA DESCRIPTIVA,(SEMIOTICA Y LINGUISTICA) CIENCIAS DEL LENGUAJE,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,CIUDAD DE MÉXICO,MÉXICO
2005,16203,ING.,"GOVEZENSKY ZACK, TZIPE SILVIA",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,INMUNOLOGIA,INMUNOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INVESTIGACIONES BIOMEDICAS,CIUDAD DE MÉXICO,MÉXICO
2005,20704,M. EN C.,"GOYCOCHEA ROBLES, MARIA VICTORIA",1,2002-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,REUMATOLOGIA,EPIDEMIOLOGIA DE ENFERMEDADES REUMATOLOGICAS,INSTITUTO MEXICANO DEL SEGURO SOCIAL,HOSPITAL GENERAL REGIONAL 1 GABRIEL MANCERA,CIUDAD DE MÉXICO,MÉXICO
2005,13832,DR.,"GOYCOOLEA VALENCIA, FRANCISCO MARTIN",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA INORGANICA,POLISACARIDOS,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C. (CIAD)",DIRECCION DE CIENCIA DE LOS ALIMENTOS,SONORA,MÉXICO
2005,19260,DRA.,"GOYENECHEA MAYER-GOYENECHEA, IRENE",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,TAXONOMIA,SISTEMATICA Y BIOGEOGRAFIA DE ANFIBIOS Y REPTILES,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,DIVISION DE INVESTIGACION CIENTIFICA Y TECNOLOGICA,HIDALGO,MÉXICO
2005,121194,DRA.,"GOYTIA ACEVEDO, RAQUEL CONCEPCION",C,2005-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD Y AMBIENTE,TOXICOLOGIA,UNIVERSIDAD JUAREZ DEL ESTADO DE DURANGO,FACULTAD DE MEDICINA,DURANGO,MÉXICO
2005,121820,DR.,"GRABSKI, VARLEN",2,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA NUCLEAR,FISICA EXPERIMENTAL,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE FISICA,CIUDAD DE MÉXICO,MÉXICO
2005,1153,DR.,"GRACIA FADRIQUE, JESUS",1,2005-01-01,2008-12-31,VII.- INGENIERÍAS ,INGENIERIA QUIMICA,ADMINISTRACION INDUSTRIAL,"FENOM.SUPERFICIE,COLOIDES,EMULSIONES,TENSOACTIVOS,TERMODINAM",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2005,121782,DR.,"GRACIA GARCIA, FERNANDO",1,2005-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DE LAS ETAPAS COLONIALES,EVANGELIZACION INDIGENA,ESCUELA NORMAL SUPERIOR DE COAHUILA,DIVISION DE ESTUDIOS DE POSGRADO,COAHUILA DE ZARAGOZA,MÉXICO
2005,3824,DR.,"GRACIA GASCA, ADOLFO",1,2004-01-01,2006-12-31,II.- BIOLOGÍA Y QUÍMICA,OCEANOGRAFIA,OCEANOGRAFIA BIOLOGICA,ECOLOGIA Y MANEJO DE RECURSOS PESQUEROS (CRUSTACEOS),UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS DEL MAR Y LIMNOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2005,120788,DR.,"GRACIA LOPEZ, VICENTE",1,2005-01-01,2007-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,ZOOTECNIA,PISCICULTURA,PISCICULTURA MARINA,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NORESTE, S.C. (CIBNOR)",PROGRAMA DE ACUACULTURA,BAJA CALIFORNIA SUR,MÉXICO
2005,25533,MTRA.,"GRACIA MORA, MARIA ISABEL",C,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,FARMACOLOGIA Y TOXICOLOGIA,FARMACOLOGIA,BIOINORGANICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE QUIMICA,CIUDAD DE MÉXICO,MÉXICO
2005,1278,DR.,"GRACIA SANCHEZ, JESUS",1,2002-07-01,2005-06-30,VII.- INGENIERÍAS ,INGENIERIA CIVIL,OTRAS SUBDISCIPLINAS DE INGENIERIA CIVIL,HIDRAULICA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE INGENIERIA,CIUDAD DE MÉXICO,MÉXICO
2005,3187,DR.,"GRACIA Y JIMENEZ, JUSTO MIGUEL",1,2004-01-01,2007-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA DEL ESTADO SOLIDO,PROPIEDADES OPTICAS Y ELECTRICAS DE SEMICONDUCTORES,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,INSTITUTO DE FISICA LUIS RIVERA TERRAZAS,PUEBLA,MÉXICO
2005,30036,DR.,"GRACIDA RODRIGUEZ, JORGE NOEL",C,2004-01-01,2006-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA AMBIENTAL,BIOPOLIMEROS,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,No Disponible,TAMAULIPAS,MÉXICO
2005,21169,DRA.,"GRACIDA ROMO, ELSA MARGARITA",1,2004-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA ECONOMICA,"HISTORIA ECONOMICA DE MEXICO DEL SIGLO XX, PENSAMIENTO ECONO",UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ECONOMIA,CIUDAD DE MÉXICO,MÉXICO
2005,121530,DR.,"GRACIDA ROMO, JUAN JOSE",1,2005-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,"HISTORIAS NACIONALES, REGIONALES",HISTORIA DEL NOROESTE DEL MEXICO,INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA (INAH),CENTRO REGIONAL SONORA,SONORA,MÉXICO
2005,10857,DR.,"GRAEF ZIEHL, FEDERICO",1,2005-01-01,2008-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,OCEANOGRAFIA,OCEANOGRAFIA FISICA,TEORIA DE LA DINAMICA DE FLUIDOS GEOFISICOS,"CENTRO DE INVESTIGACION CIENTIFICA Y DE EDUCACION SUPERIOR DE ENSENADA, B.C., A.C. (CICESE)",DIVISION DE OCEANOLOGIA,BAJA CALIFORNIA,MÉXICO
2005,121573,DR.,"GRAFF GUERRERO, ARIEL",1,2005-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,PSIQUIATRIA,PSIQUIATRIA,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción,Sin Institución de adscripción
2005,10549,DR.,"GRAGEDA CABRERA, OSCAR ARATH",1,2005-01-01,2008-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,AGRICULTURA EN ZONAS TEMPLADAS,"MICROBIOLOGIA, FERTILIZANTES, LABRANZA","INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRICOLAS  Y PECUARIAS",CIR DEL CENTRO (GTO.),GUANAJUATO,MÉXICO
2005,25355,DR.,"GRAHAM WALLS, ERIC ALEXANDER",C,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,"ECOFISIOLOGIA, CACTACEAE Y AGAVACEAE","CENTRO DE INVESTIGACION CIENTIFICA DE YUCATAN, A.C. (CICY)",UNIDAD DE RECURSOS NATURALES,YUCATÁN,MÉXICO
2005,6702,M.EN C.,"GRAIZBORD ED, BORIS GREGORIO",3,2004-01-01,2008-12-31,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA HUMANA,URBANISMO Y ECONOMIA REGIONAL,"EL COLEGIO DE MEXICO, A.C.",CENTRO DE ESTUDIOS DEMOGRAFICOS Y DE DESARROLLO URBANO,CIUDAD DE MÉXICO,MÉXICO
2005,21462,DRA.,"GRAJALES LAGUNES, ALICIA",1,2005-01-01,2007-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,BIOTECNOLOGIA,BIOTECNOLOGIA DE ALIMENTOS,CIENCIA DE ALIMENTOS,TECNOLÓGICO NACIONAL DE MÉXICO,INSTITUTO TECNOLÓGICO DE MERIDA,YUCATÁN,MÉXICO
2005,12199,DR.,"GRAJALES NISHIMURA, JOSE MANUEL",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOLOGIA,PETROLOGIA,"GEOQUIMICA, GEOCRONOLOGIA, ESTRATIGRAFIA",INSTITUTO MEXICANO DEL PETROLEO,SUBDIRECCION DE DESARROLLO TECN. EN EXPLORACION Y PRODUCCION,CIUDAD DE MÉXICO,MÉXICO
2005,8665,DR.,"GRAJALES PORRAS, AGUSTIN GUILLERMO",2,2005-01-01,2009-12-31,V.- CIENCIAS SOCIALES,DEMOGRAFIA,RECURSOS HUMANOS,DEMOGRAFIA HISTORICA E HISTORIA SOCIAL,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,INSTITUTO DE CIENCIAS SOCIALES Y HUMANIDADES,PUEBLA,MÉXICO
2005,21707,DR.,"GRANADOS AGUSTIN, FERMIN SALOMON",C,2005-01-01,2005-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,OPTICA,INSTRUMENTACION Y PRUEBAS OPTICAS,"INSTITUTO NACIONAL DE ASTROFISICA OPTICA Y ELECTRONICA, (INAOE)",AREA DE OPTICA,PUEBLA,MÉXICO
2005,2627,DR.,"GRANADOS ARRIOLA, JULIO",3,2001-07-01,2005-06-30,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,INMUNOLOGIA CLINICA Y ALERGIAS,MEDICINA INTERNA,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,CIUDAD DE MÉXICO,MÉXICO
2005,16343,DR.,"GRANADOS BARBA, ALEJANDRO",1,2004-01-01,2006-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MARINA,TAXONOMIA Y ECOLOGIA DE INVERTEBRADOS BENTONICOS MARINOS,UNIVERSIDAD VERACRUZANA,CENTRO DE ECOLOGIA Y PESQUERIAS,VERACRUZ DE IGNACIO DE LA LLAVE,MÉXICO
2005,121975,DR.,"GRANADOS CASTELLANOS, JULIAN JAVIER",C,2005-01-01,2007-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,ECOLOGIA,CAMBIO CLIMATICO,"CENTRO DE INVESTIGACION CIENTIFICA DE YUCATAN, A.C. (CICY)",UNIDAD DE RECURSOS NATURALES,YUCATÁN,MÉXICO
2005,16289,DR.,"GRANADOS CORREA, FRANCISCO",1,2004-01-01,2006-12-31,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,QUIMICA DE RADIACIONES Y RADIOQUIMICA,INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES,CENTRO NUCLEAR,MÉXICO,MÉXICO
2005,25625,DR.,"GRANADOS GARCIA, AYMER",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DE LA IDEAS,HISTORIA DE LAS RELACIONES INTERNACIONALES ESPAÑA-AMERICA LA,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. XOCHIMILCO,CIUDAD DE MÉXICO,MÉXICO
2005,14452,DR.,"GRANADOS GARCIA, VICTOR DAVID",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA TEORICA,"MECANICA CUANTICA SUPERSIMETRICA, FASES DE BERRY, FUNDAMENTO",INSTITUTO POLITÉCNICO NACIONAL,ESCUELA SUPERIOR DE FISICA Y MATEMATICAS,CIUDAD DE MÉXICO,MÉXICO
2005,30671,DRA.,"GRANADOS RAMIREZ, GUADALUPE REBECA",1,2004-01-01,2006-12-31,V.- CIENCIAS SOCIALES,GEOGRAFIA,GEOGRAFIA FISICA,AGROCLIMATOLOGIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE GEOGRAFIA,CIUDAD DE MÉXICO,MÉXICO
2005,120743,DRA.,"GRANADOS RAMOS, DORA ELIZABETH",C,2005-01-01,2007-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,PSICOLOGIA,PSICOLOGIA CLINICA,DESARROLLO,UNIVERSIDAD DE GUADALAJARA,CENTRO UNIVERSITARIO DE CIENCIAS BIOLOGICAS Y AGROPECUARIAS,JALISCO,MÉXICO
2005,3899,BIOL.,"GRANADOS SANCHEZ, DIODORO",1,2004-01-01,2006-12-31,VI.- BIOTECNOLOGÍA Y CIENCIAS AGROPECUARIAS,AGRONOMIA,INGENIERIA AGRONOMICA,AGROECOLOGIA,UNIVERSIDAD AUTONOMA CHAPINGO,No Disponible,MÉXICO,MÉXICO
2005,12660,DR.,"GRANADOS SOTO, VINICIO",2,2005-01-01,2008-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS DE LA SALUD,CIENCIAS Y SERVICIOS DE LA SALUD,"ANALGESIA, FARMACOCINETICA",CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE FARMACOLOGIA Y TOXICOLOGIA,CIUDAD DE MÉXICO,MÉXICO
2005,21029,DR.,"GRANDE CANO, RICARDO ALFREDO",1,2004-01-01,2006-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,BIOLOGIA MOLECULAR,REGULACION GENETICA EN BACTERIAS,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE BIOTECNOLOGIA,MORELOS,MÉXICO
2005,19308,M. EN I.,"GRANIEL CASTRO, EDUARDO HIDALGO",1,2002-07-01,2005-06-30,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,GEOLOGIA,GEOHIDROLOGIA,CONTAMINACION DEL AGUA SUBTERRANEA,UNIVERSIDAD AUTONOMA DE YUCATAN,FACULTAD DE INGENIERIA,YUCATÁN,MÉXICO
2005,6701,DRA.,"GRANILLO VAZQUEZ, LILIA DEL CARMEN",1,2005-01-01,2008-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,LITERATURA,LITERATURA,"SIGLO XIX, NACIONALISMOS, IDENTIDADES SOCIALES, GENERO, LENG",UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2005,15476,DRA.,"GRANJA CASTRO, DULCE MARIA",2,2005-01-01,2009-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,FILOSOFIA MODERNA,KANT,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2005,12766,DRA.,"GRANJA CASTRO, JOSEFINA",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,EDUCACION,SOCIOLOGIA DE LA EDUCACION,FORMACION Y DESARROLLO DEL CONOCIMIENTO EDUCATIVO,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL INSTITUTO POLITECNICO NACIONAL,DEPTO. DE INVESTIGACIONES EDUCATIVAS,CIUDAD DE MÉXICO,MÉXICO
2005,21370,DR.,"GRANZIERA CEOTTO, PATRIZIA",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,HISTORIA,HISTORIA DEL ARTE,ICONOGRAFIA Y SIMBOLISMO DEL PAISAJE,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,FACULTAD DE ARTES,MORELOS,MÉXICO
2005,20389,DR.,"GRAVE TIRADO, CRESCENCIANO",1,2002-07-01,2005-06-30,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,FILOSOFIA,METAFISICA,FILOSOFIA MODERNA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE FILOSOFIA Y LETRAS,CIUDAD DE MÉXICO,MÉXICO
2005,4721,DRA.,"GREDIAGA KURI, MARIA DEL ROCIO",1,2004-01-01,2007-12-31,V.- CIENCIAS SOCIALES,SOCIOLOGIA,SOCIOLOGIA POLITICA,"SOCIOLOGIA DE LA EDUCACION SUPERIOR, PROFESION ACADEMICA EN",UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES. AZCAPOTZALCO,CIUDAD DE MÉXICO,MÉXICO
2005,121692,MED.,"GREEN RENNER, DAN",C,2005-01-01,2007-12-31,III.- MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA,ONCOLOGIA,ONCOLOGIA MEDICA,SECRETARÍA DE SALUD,INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION SALVADOR ZUBIRAN,CIUDAD DE MÉXICO,MÉXICO
2005,20538,DR.,"GREEN RUIZ, CARLOS RENE",1,2004-01-01,2006-12-31,I.- FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,OCEANOGRAFIA,OCEANOGRAFIA QUIMICA,GEOQUIMICA COSTERA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,INSTITUTO DE CIENCIAS DEL MAR Y LIMNOLOGIA,SINALOA,MÉXICO
2005,14062,DR.,"GREENE CASTILLO, FERNANDO PEDRO",1,2005-01-01,2008-12-31,IV.- HUMANIDADES Y CIENCIAS DE LA CONDUCTA,ARQUITECTURA,ARQUITECTURA,MODELOS Y TEORIAS PARA LA COMPRENSION DE PROCESOS REGIONALES,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,FACULTAD DE ARQUITECTURA,CIUDAD DE MÉXICO,MÉXICO
2005,20293,DRA.,"GREGORIO DOMINGUEZ, MARIA MERCEDES",1,2004-01-01,2006-12-31,V.- CIENCIAS SOCIALES,ADMINISTRACION,INVESTIGACION DE OPERACIONES,ACTUARIA (SEGUROS Y FINANZAS) Y ESTADISTICA,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,"DIVISION ACADEMICA DE ACTUARIA, ESTADISTICA Y MATEMATICAS",CIUDAD DE MÉXICO,MÉXICO
2005,120089,DRA.,"GRETHER GONZALEZ, ROSAURA",1,2005-01-01,2007-12-31,II.- BIOLOGÍA Y QUÍMICA,BIOLOGIA,TAXONOMIA,TAXONOMIA Y BIOSISTEMATICA,UNIVERSIDAD AUTONOMA METROPOLITANA,DIVISION DE CIENCIAS BIOLOGICAS Y DE LA SALUD. IZTAPALAPA,CIUDAD DE MÉXICO,MÉXICO
2005,26160,DR.,"GREVY MACQUART, JEAN-MICHEL",1,2002-07-01,2005-06-30,II.- BIOLOGÍA Y QUÍMICA,QUIMICA,QUIMICA ANALITICA,QUIMICA DE LOS ELEMENTOS REPRESENTATIVOS,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,CENTRO DE INVESTIGACIONES QUIMICAS,MORELOS,MÉXICO
