NOMBRE DEL INVESTIGADOR,NOMBRE DEL INVESTIGADOR PATENTE,SIMILARITY
"GARCIA MONDRAGON,DAVID","GARZA MALDONADO,DAVID",82.25806451612902
"ALVAREZ MOCTEZUMA,JOSE GUADALUPE","GARZA MONTEMAYOR,JOSE GUADALUPE",80.30303030303031
"RAMIREZ ORTIZ,MARCO ANTONIO","GARZA ORTIZ,MARCO ANTONIO",87.5
"MEJIA RODRIGUEZ,GILBERTO","GARZA RODRIGUEZ,GILBERTO",86.66666666666667
"ORTEGA SANCHEZ,ERIC","GARZA SANCHEZ,ERIC",87.03703703703704
"GARCIA VAZQUEZ,FELIPE DE JESUS","GARZA VALDES,DIEGO DE JESUS",68.70026525198939
"GARZA LEON,MANUEL ALEJANDRO","GARZA,EMMANUEL ALEJANDRO",80.3921568627451
"ARZOLA FLORES,JESUS ANDRES","GARZON MORALES,JOSE ANDRES",72.46376811594203
"GARZON TIZNADO,JOSE ANTONIO","GARZON TIZNADO,JOSE ANTONIO",100.0
"GARCIA CALVA,TOMAS ALBERTO","GASCA SALAS,MARIO ALBERTO",73.24414715719064
"GARCIA RAMOS,JUAN CARLOS","GAYTAN RAMOS,JUAN CARLOS",87.5
"MARTINEZ ORTIZ,PEDRO","GAZCA ORTIZ,PEDRO",82.0
"GUERRA BORGES,ALFREDO","GEORGE,ALFRED",77.7327935222672
"GEVORGYAN,GOHAR","GEVORGYAN,GOHAR",100.0
"VITAL REYES,VICTOR SAUL","GIL PAREDES,VICTOR MANUEL",73.48484848484848
"ORTIZ TORRES,ENRIQUE","GIMENEZ TORRES,ENRIQUE",84.61538461538461
"GARCIA LEAL,OSCAR","GLORIA BELLO,OSCAR",80.43478260869566
"GOMEZ MATURANO,RICARDO","GODINEZ MORENO,RICARDO",82.14285714285714
"GONZALEZ HERNANDEZ,JESUS","GODINEZ RAMIREZ,JESUS",80.30303030303031
"GODINEZ GARCIA,ANDRES","GODINEZ,ANDRES",83.33333333333334
"GARCIA QUINTANILLA,ALEJANDRA","GOEBEL QUINTANA,ALEJANDRO A",75.30303030303031
"GOJON ZORRILLA,GABRIEL","GOJON ROMANILLOS,GABRIEL",83.33333333333334
"GOJON ZORRILLA,GABRIEL","GOJON ZORRILLA,GABRIEL",100.0
"GOMEZ ALDAPA,CARLOS ALBERTO","GOMEZ ALDAPA,CARLOS ALBERTO",100.0
"GOMEZ LLANO,MIGUEL ANGEL","GOMEZ ANGULO,MIGUEL ANGEL",89.13043478260869
"GONZALEZ MEDINA,ERICK","GOMEZ BUENDIA,ERIKA",72.14285714285714
"GOMEZ PADILLA,ALEJANDRA","GOMEZ CAUDILLO,ALEJANDRO",85.18518518518519
"GOMEZ GOMEZ,ISABEL","GOMEZ GOMEZ,ISABEL",100.0
"GONZALEZ GONZALEZ,MIGUEL","GOMEZ GONZALEZ,MIGUEL",91.93548387096774
"GOMEZ GUTIERREZ,DAVID","GOMEZ GUTIERREZ,DAVID",100.0
"SANCHEZ LOPEZ,ABRAHAM","GOMEZ LOPEZ,ABRAHAM",83.33333333333334
"GASQUE MARTINEZ,GABRIEL ALBERTO","GOMEZ MARTIN,MARIO ALBERTO",72.61904761904762
"GOMEZ GALVAN,FRANCISCO JAVIER","GOMEZ MATA,FRANCISCO JAVIER",86.36363636363637
"GOMEZ NAREDO,JORGE","GOMEZ MELCHOR,JORGE",82.0
"GUTIERREZ ORTIZ,ARIEL","GOMEZ ORTIGOZA,ARIEL",81.0344827586207
"ZAYAS PEREZ,MARIA TERESA","GOMEZ PEREZ,MARIA TERESA",81.81818181818181
"GOMEZ RAMIREZ,MARLENNE","GOMEZ RAMIREZ,MARLENNE",100.0
"GOMEZ FUENTES,ROBERTO","GOMEZ REYES,ROBERTO",87.5
"GOMEZ ROA,ANTONIO","GOMEZ RIVERA,ANTONIO",88.0952380952381
"JAIME RIVERA,MARIO","GOMEZ RIVERA,MARIO",87.5
"GOMEZ GOMEZ,JAIME FRANCISCO","GOMEZ ROMO,DANIEL FRANCISCO",80.03072196620585
"VILLEGAS SANCHEZ,CARMEN AMELIA","GOMEZ SANCHEZ,CARMEN MIGUEL",69.49602122015915
"GONZALEZ JIMENEZ,EDUARDO","GOMEZ TAGLE MENDEZ,EDUARDO",85.29411764705881
"GARZA GOMEZ,ALEJANDRO","GOMEZ,ALEJANDRO",81.25
"PAZ GOMEZ,DANIEL","GOMEZ,DANIEL H",78.57142857142858
"GOMEZ RUIZ,JAIME","GOMEZ,JAIME",83.33333333333334
"GOMEZ DIAZ,JAVIER","GOMEZ,JAVIER",83.33333333333334
"LOPEZ GOMEZ,VICTOR","GOMEZ,VICTOR",81.25
"GOMEZ ORTEGA,ARTURO","GOMORA,ARTURO",83.33333333333334
"GONGORA CASTILLO,ELSA BEATRIZ","GONGORA CASTILLO,ELSA BEATRIZ",100.0
"GONZALEZ ORTEGA,EMMANUEL","GONZAGA,EMMANUEL F",76.26262626262626
"LOPEZ AGUILAR,DAVID RAUL","GONZALEZ AGUIRRE,DAVID ISRAEL",71.9435736677116
"GONZALEZ TULE,LUIS","GONZALEZ ARGENTIN,LUIS",83.33333333333334
"GONZALEZ AGUILAR,ALBERTO","GONZALEZ AYALA,ADALBERTO",83.75
"GONZALEZ VOYER,ALEJANDRO EMMANUEL","GONZALEZ BARCENA,ALEJANDRO HERNANDEZ",71.17117117117118
"GONZALEZ SOLIS,DAVID","GONZALEZ BOJORGES,DAVID K",77.15053763440861
"GONZALEZ OCHOA,CESAR EDUARDO","GONZALEZ BORJON,CESAR EDUARDO",87.93103448275862
"GONZALEZ GONZALEZ,JOSE DE JESUS","GONZALEZ C,JOSE DE JESUS",83.33333333333334
"GONZALEZ REYNOSO,ARSENIO ERNESTO","GONZALEZ CALDERON,DARIO ERNESTO",76.1904761904762
"GONZALEZ GAONA,ERNESTO","GONZALEZ CANDELA,ERNESTO",90.0
"GONZALEZ CLAVERAN,JORGE","GONZALEZ CANUDAS,JORGE",86.36363636363637
"GONZALEZ CASTOLO,JUAN CARLOS","GONZALEZ CARRILLO,JUAN CARLOS",89.39393939393939
"GONZALEZ HALPHEN,DIEGO","GONZALEZ CLAVELLI,DIEGO",83.33333333333334
"GONZALEZ CORDOVA,AARON FERNANDO","GONZALEZ CORDOVA,AARON FERNANDO",100.0
"GONZALEZ ALVARADO,JUAN MANUEL","GONZALEZ COVARRUBIAS,JUAN MIGUEL",76.04422604422604
"GONZALEZ NUNEZ,JOSE CARLOS","GONZALEZ CRUZ,JORGE CARLOS",84.21900161030597
"GONZALEZ GURROLA,LUIS CARLOS","GONZALEZ DE COSIO LEAL,LUIS RICARDO",70.70938215102974
"GONZALEZ TORREROS,LUCIA","GONZALEZ DE COSSIO,LUCIA",84.28571428571428
"GONZALEZ GANDARA,CARLOS","GONZALEZ DELGADILLO,CARLOS A",77.14285714285714
"GONZALEZ PEREZ,LUIS FERNANDO","GONZALEZ DELGADO,LUIS GERARDO",73.33333333333334
"GONZALEZ GARCIA,JORGE","GONZALEZ DIAZ,JORGE E",80.95238095238096
"MENDOZA DIAZ,SANDRA OLIMPIA","GONZALEZ DIAZ,LAURA OLIMPIA",72.74074074074075
"GONZALEZ ARNAO,MARIA TERESA","GONZALEZ DIAZ,MARIA TERESA",87.03703703703704
"GONZALEZ HERNANDEZ,JESUS","GONZALEZ DOMINGUEZ,JESUS A",75.0
"GONZALEZ GALVAN,EMILIO JORGE","GONZALEZ GALVAN,EMILIO J",90.0
"GONZALEZ GONZALEZ,JUAN CARLOS","GONZALEZ GARCIA ANCIRA,JUAN CARLOS",80.76923076923077
"GONZALEZ SILVA,MARCO ANTONIO","GONZALEZ GARCIA,MARCO ANTONIO",87.93103448275862
"GONZALEZ GONZALEZ,MARIA ALEJANDRA","GONZALEZ GONZALEZ,GABRIELA ALEJANDRA",92.42424242424242
"GOMEZ GARCIA,JOSE RAMON","GONZALEZ GRACIA,JOSE RAMON",87.03703703703704
"GONZALEZ LOPEZ,SERGIO","GONZALEZ GRANADOS,SERGIO",82.25806451612902
"GONZALEZ GANDARA,CARLOS","GONZALEZ GUADARRAMA,CARLOS",92.85714285714286
"GONZALEZ MARTINEZ,SIMON","GONZALEZ GUERRA,SIMON",81.25
"GONZALEZ PEREZ,BRENDA KAREN","GONZALEZ GUTIERREZ,ANA KAREN",78.7202380952381
"GONZALEZ HERNANDEZ,CARLOS","GONZALEZ HERNANDEZ,CARLOS",100.0
"GONZALEZ HERNANDEZ,GLORIA ANGELICA","GONZALEZ HERNANDEZ,GLORIA ANGELICA",100.0
"GONZALEZ HERNANDEZ,JESUS","GONZALEZ HERNANDEZ,JESUS",100.0
"GONZALEZ HERRERA,IRMA GABRIELA","GONZALEZ HERRERA,IRMA GABRIELA",100.0
"GONZALEZ LEON,CARLOS MANUEL","GONZALEZ INDA,CARLOS PAUL",80.12820512820514
"GONZALEZ JIMENEZ,LUIS ENRIQUE","GONZALEZ JIMENEZ,LUIS ENRIQUE",100.0
"GONZALEZ SERNA,JUAN GABRIEL","GONZALEZ JUAREZ,JUAN GABRIEL",84.48275862068965
"GONZALEZ OCAMPO,HECTOR ABELARDO","GONZALEZ LEAL,HECTOR AURELIANO",74.42396313364056
"GONZALEZ CERON,FERNANDO","GONZALEZ LENERO,FERNANDO",91.37931034482759
"GONZALEZ SIERRA,JAIME","GONZALEZ LOJERO,JAIME M",78.33333333333334
"GONZALEZ MARISCAL Y MURIEL,LORENZA","GONZALEZ MARISCAL,LORENZA",89.53488372093022
"LOPEZ MARTINEZ,LUIS MIGUEL","GONZALEZ MARTINEZ,LUIS MIGUEL",88.70967741935485
"GONZALEZ LEON,ALBERTO","GONZALEZ MONTES,ALBERTO",89.28571428571428
"GONZALEZ MONTIEL,ALFONSO","GONZALEZ MONTIEL,ALFONSO",100.0
"GONZALEZ RIOS,HUMBERTO","GONZALEZ POPOCA,HUMBERTO",85.71428571428572
"GONZALEZ RUIZ,CARLOS RICARDO","GONZALEZ QUEZADA,MARIO RICARDO",78.67177522349937
"GONZALEZ SANCHEZ,JESUS FIDEL","GONZALEZ RAMIREZ,JESUS ARIEL",78.4090909090909
"GONZALEZ PEREZ,CARLOS ALBERTO","GONZALEZ REYES,CARLOS ALBERTO",89.28571428571428
"GONZALEZ ROMERO,MIGUEL ANGEL","GONZALEZ REYNA,MIGUEL ANGEL",87.93103448275862
"GONZALEZ RIOS,HUMBERTO","GONZALEZ RIOS,HUMBERTO",100.0
"GONZALEZ NORIEGA,ALFONSO","GONZALEZ RODRIGUEZ,ALONSO",84.3891402714932
"VAZQUEZ RODRIGUEZ,JESUS ALBERTO","GONZALEZ RODRIGUEZ,JESUS ALBERTO",87.14285714285714
"GONZALEZ TULE,LUIS","GONZALEZ RODRIGUEZ,LUIS",85.48387096774194
"GONZALEZ ROMO,ADRIAN","GONZALEZ ROMERO,ADRIAN",96.42857142857143
"GONZALEZ CHAVEZ,GERARDO","GONZALEZ SANCHEZ,GERARDO",91.93548387096774
"GONZALEZ VELAZQUEZ,JORGE LUIS","GONZALEZ SANCHEZ,JORGE LUIS",85.29411764705881
"GONZALEZ SALINAS,ARMANDO","GONZALEZ VALDES,ARMANDO",88.70967741935485
"GONZALEZ LOPEZ,JOSE ABRAHAM","GONZALEZ VILLARREAL,JORGE ABRAHAM",77.33333333333334
"GONZALEZ AVILES,JOSE JUAN","GONZALEZ VILLARREAL,JOSE A",78.23529411764706
"GONZALEZ VILLARREAL,JOSE ALEJANDRO","GONZALEZ VILLARREAL,JOSE ALEJANDRO",100.0
"GONZALEZ PALACIOS,AARON","GONZALEZ,AARON",82.0
"GONZALEZ LEON,ALBERTO","GONZALEZ,ADALBERTO",81.8452380952381
"GONZALEZ GOMEZ,ALEJANDRO","GONZALEZ,ALEJANDRO",86.36363636363637
"GONZALEZ VOYER,ALEJANDRO EMMANUEL","GONZALEZ,ALEJANDRO ENRIQUE",76.36363636363637
"CANO GONZALEZ,ALEJANDRO DE JESUS","GONZALEZ,ALEJANDRO MESTAS",76.33053221288515
"GONZALEZ ACOSTA,ALEJANDRO JOSE","GONZALEZ,ALEJANDRO SANCHEZ",73.492286115007
"DUENAS GONZALEZ,ALFONSO","GONZALEZ,ALFONSO",84.78260869565217
"LIRA GONZALEZ,ANDRES","GONZALEZ,ANDRES",88.0952380952381
"GONZALEZ ISLA,ARTURO","GONZALEZ,ARTURO",88.0952380952381
"AZA GONZALEZ,CESAR","GONZALEZ,CESAR A",81.66666666666667
"GONZALEZ GOMEZ,CLAUDIA","GONZALEZ,CLAUDIA",86.36363636363637
"GONZALEZ ORTEGA,EMMANUEL","GONZALEZ,EMMANUEL B",79.22705314009661
"GONZALEZ SOSA,ENRIQUE","GONZALEZ,ENRIQUE",88.0952380952381
"AVILA GONZALEZ,ERNESTO","GONZALEZ,ERNESTO",86.36363636363637
"GONZALEZ ORTIZ,FELIPE","GONZALEZ,FELIPE",86.36363636363637
"GONZALEZ CERON,FERNANDO","GONZALEZ,FERNANDO",86.36363636363637
"AVELAR GONZALEZ,FRANCISCO JAVIER","GONZALEZ,FRANCISCO JAVIER",84.78260869565217
"CRUZ GONZALEZ,GABRIELA","GONZALEZ,GABRIEL",84.76190476190476
"TORIZ GONZALEZ,GUILLERMO","GONZALEZ,GUILLERMO",86.36363636363637
"JOSEPH GONZALEZ,GUSTAVO","GONZALEZ,GUSTAVO",84.78260869565217
"GONZALEZ GARCIA,DIANA ALEJANDRA","GONZALEZ,IVAN ALEJANDRO",76.16191904047976
"OLAIZ GONZALEZ,JAIME","GONZALEZ,JAIME",86.36363636363637
"PILO GONZALEZ,JORGE","GONZALEZ,JORGE",88.0952380952381
"GONZALEZ TOVAR,JOSE","GONZALEZ,JOSE",86.36363636363637
"GONZALEZ TOVAR,JOSE","GONZALEZ,JOSE M",76.36363636363637
"ZAVALETA GONZALEZ,JOSUE","GONZALEZ,JOSUE",82.0
"GONZALEZ VIDAL,JUAN CARLOS","GONZALEZ,JUAN CARLOS",86.36363636363637
"RIVAS GONZALEZ,JUAN MANUEL","GONZALEZ,JUAN DANIEL",77.27272727272728
"GONZALEZ MORFIN,JUAN","GONZALEZ,JUAN L",74.78260869565217
"GONZALEZ LOPEZ,JUAN MIGUEL","GONZALEZ,JUAN MIGUEL",86.36363636363637
"CASTRO GONZALEZ,LUIS MIGUEL","GONZALEZ,LUIS MIGUEL LOPEZ",74.06832298136646
"GONZALEZ LOPEZ,MARCO ANTONIO","GONZALEZ,MARCO ANTONIO PEREZ",76.98863636363637
"VEGA GONZALEZ,MARINA","GONZALEZ,MARIA",83.54978354978354
"MORA GONZALEZ,MIGUEL","GONZALEZ,MIGUEL A",80.95238095238096
"GONZALEZ RIOS,OSCAR","GONZALEZ,OSCAR",88.0952380952381
"HOYOS GONZALEZ,PABLO","GONZALEZ,PABLO",86.36363636363637
"GONZALEZ ZAMORA,PEDRO","GONZALEZ,PEDRO",84.78260869565217
"GONZALEZ ZAMORA,PEDRO","GONZALEZ,PEDRO C",76.44927536231884
"GONZALEZ CAMPOS,RAFAEL","GONZALEZ,RAFAEL",84.78260869565217
"MATA GONZALEZ,RICARDO","GONZALEZ,RICARDO",88.0952380952381
"MATA GONZALEZ,RICARDO","GONZALEZ,RICARDO E",81.8452380952381
"MATA GONZALEZ,RICARDO","GONZALEZ,RICHARD",80.95238095238096
"GONZALEZ ACOLT,ROBERTO","GONZALEZ,ROBERTO",86.36363636363637
"ROMAN GONZALEZ,SERGIO AGUSTIN","GONZALEZ,SERGIO JOAQUIN",75.64935064935065
"ALCARAZ GONZALEZ,VICTOR","GONZALEZ,VICTOR",83.33333333333334
"GORDILLO MOSCOSO,JOSE LUIS","GORDILLO MOSCOSO,JOSE LUIS",100.0
"GORIN,THOMAS","GORT,THOMAS",83.33333333333334
"GOSSET LAGARDA,GUILLERMO","GOSSET LAGARDA,GUILLERMO",100.0
"GARCIA PAEZ,FERNANDO","GRACIA LOPEZ,FERNANDO",89.13043478260869
"GRAEVE,OLIVIA AMALIA","GRAEVE,OLIVIA A",88.0952380952381
"PARDO FERNANDEZ,RODRIGO","GRAF FERNANDEZ,RODRIGO",87.93103448275862
"GRANADOS COVARRUBIAS,EVIN HAZAEL","GRANADOS COVARRUBIAS,EVIN HAZAEL",100.0
"JORGENSEN,RICHARD ALAN","GRESENS,RICHARD K",69.3452380952381
"MALAGA VILLEGAS,SERGIO GERARDO","GRIJALVA VARILLAS,SERGIO FERNANDO",72.62931034482759
"CABALLERO PEREZ,JUAN","GRIMALDO PEREZ,JUAN F",71.0344827586207
"PORRAS SANCHEZ,FRANCISCO JAVIER","GUADARRAMA SANCHEZ,FRANCISCO JAVIER",84.375
"MARTINEZ GUAJARDO,GERARDO","GUAJARDO,GENARO",70.46153846153845
"QUINTERO CARRILLO,JOSE LUIS","GUDINO CASILLAS,JORGE LUIS",73.35526315789474
"GUTIERREZ SALMEAN,GABRIELA","GUERRA GALAN,GABRIELA",84.48275862068965
"GAY GARCIA,CARLOS","GUERRA GARZA,CARLOS",81.81818181818181
"GUERRA RAMOS,MARIA TERESA","GUERRA REYES,MARIA TERESA",87.5
"GUERRA ZUBIAGA,DAVID APOLINAR","GUERRA ZUBIAGA,DAVID APOLINAR",100.0
"ZERMEO GONZALEZ,ALEJANDRO","GUERRERO GONZALEZ,ALEJANDRO",90.625
"GUERRERO HERNANDEZ,RICARDO","GUERRERO MELENDEZ,RICARDO",90.0
"GUERRERO SANCHEZ,WUIYEVALDO FERMIN","GUERRERO SANCHEZ,WUIYEVALDO FERMIN",100.0
"GUERRERO SANTOS,RAMIRO","GUERRERO SANTOS,RAMIRO",100.0
"GUERRERO HERNANDEZ,AGUSTIN","GUERRERO VALLEJO,AGUSTIN",82.35294117647058
"GUERRERO MUNOZ,MARCOS JAIR","GUERRERO ZEPEDA,MARCO A",73.37164750957855
"AGUIRRE GUERRERO,DANIELA","GUERRERO,DANIEL",79.48717948717949
"GUTIERREZ ROBLES,JOSE ALBERTO","GUERRERO,JOSE ALBERTO GARCIA",72.04301075268818
"GUERRERO MUNOZ,MARCOS JAIR","GUERRERO,MARCO A",75.25252525252526
"GUERRERO HERNANDEZ,RICARDO","GUERRERO,RICARDO A",74.51923076923077
"GUEVARA HERNANDEZ,FRANCISCO","GUEVARA ARREOLA,FRANCISCO",81.25
"VEGA GRANILLO,RICARDO","GUEVARA GORDILLO,RICARDO",81.0344827586207
"GUEVARA GONZALEZ,CESAR","GUEVARA,CESAR",80.43478260869566
"AGUILAR GUEVARA,FRANCISCO JAVIER","GUEVARA,FRANCISCO JAVIER",81.81818181818181
"GUILLEN SANTIAGO,ALEJANDRO","GUILLEN,ALEJANDRO",80.43478260869566
"GURROLA BRIONES,GEORGINA","GURROLA BRIONES,GEORGINA",100.0
"GUTIERREZ SALINAS,JOSE","GUTIERREZ AGUILAR,JOSE",88.23529411764706
"GUTIERREZ ALEJANDRE,AIDA","GUTIERREZ ALEJANDRE,AIDA",100.0
"GUTIERREZ ARZALUZ,MIRELLA","GUTIERREZ ARZALUZ,MIRELLA",100.0
"GUTIERREZ AVILA,JAIME IVAN","GUTIERREZ CABRERA,JAIR IVAN",79.60526315789474
"GUTIERREZ NAVARRO,OMAR","GUTIERREZ CAJERO,OMAR",89.39393939393939
"GUTIERREZ CHAM,GERARDO","GUTIERREZ CRUZ,GERARDO",89.28571428571428
"GUTIERREZ PENA,EDUARDO ARTURO","GUTIERREZ ESPINOSA,RICARDO ARTURO",79.91071428571428
"GUTIERREZ CHAPARRO,JUAN JOSE","GUTIERREZ ESTRADA,JUAN JOSE",84.28571428571428
"PEREZ FLORES,JOSE LUIS","GUTIERREZ FLORES,JOSE LUIS",89.28571428571428
"GUTIERREZ LIMON,MIGUEL ANGEL","GUTIERREZ GAITAN,MIGUEL ANGEL",88.70967741935485
"GUTIERREZ ROBLES,JOSE ALBERTO","GUTIERREZ GASPAR,JOSE HUMBERTO",74.375
"GUTIERREZ GILES,IVAN ALEJANDRO","GUTIERREZ GONZALEZ,LUIS ALEJANDRO",78.67965367965368
"GUTIERREZ GONZALEZ,EDUARDO","GUTIERREZ GUZMAN,EDUARDO",88.23529411764706
"GUERRERO BELTRAN,CARLOS ENRIQUE","GUTIERREZ LOPEZ DE LARA,ARMANDO ENRIQUE",68.70026525198939
"LOPEZ MARTINEZ,ALFONSO","GUTIERREZ MARTINEZ,ALFONSO",84.375
"URBINA MARTINEZ,GILBERTO","GUTIERREZ MARTINEZ,FILIBERTO",74.50980392156862
"GUEVARA MARTINEZ,FRANCISCO JAVIER","GUTIERREZ MARTINEZ,FRANCISCO JAVIER",88.23529411764706
"GUTIERREZ MEDINA,BRAULIO","GUTIERREZ MEDINA,BRAULIO",100.0
"GUTIERREZ CIRLOS MADRID,CARLOS ALFONSO","GUTIERREZ MIRANDA,CARLOS ALFONSO",85.0
"GUTIERREZ MARTINEZ,ANA PAULINA","GUTIERREZ ORDONEZ,ANA PAOLA",80.0
"GUTIERREZ HEREDIA,GERARDO","GUTIERREZ ORTEGA,GERARDO",89.39393939393939
"GUTIERREZ VILLALPANDO,VERONICA","GUTIERREZ RUIZ,VERONICA",81.42857142857143
"RAMIREZ TORRES,ALFREDO","GUTIERREZ TORRES,ALFREDO",86.66666666666667
"GUTIERREZ ANDRADE,MIGUEL ANGEL","GUTIERREZ TREJO,MIGUEL ANGEL",87.5
"GUTIERREZ URIBE,JANET ALEJANDRA","GUTIERREZ URIBE,JANET ALEJANDRA",100.0
"GUTIERREZ PRECIADO,LUIS FERNANDO","GUTIERREZ VALDES,ROGELIO FERNANDO",73.22515212981745
"GUTIERREZ ARZALUZ,LUIS","GUTIERREZ VALDEZ,LUIS",89.39393939393939
"PERAZA VAZQUEZ,HERNAN","GUTIERREZ VAZQUEZ,HERNAN I",78.3410138248848
"GUTIERREZ BECERRA,ALBERTO","GUTIERREZ,ALBERTO",84.61538461538461
"GUTIERREZ LOZANO,ARTURO","GUTIERREZ,ARTURO",86.0
"GUTIERREZ BRACHO,CARLOS ANTONIO","GUTIERREZ,CARLOS TENORIO",75.28571428571428
"GUTIERREZ RUIZ,DAVID","GUTIERREZ,DAVID H",80.79710144927537
"GUTIERREZ LOPEZ,ENRIQUE","GUTIERREZ,ENRIQUE G",81.25
"OROZCO GUTIERREZ,GABRIELA","GUTIERREZ,GABRIELA LEON",74.0952380952381
"VARGAS GUTIERREZ,GREGORIO","GUTIERREZ,GREGORIO",86.0
"GUTIERREZ CUEVAS,JORGE","GUTIERREZ,JORGE",86.0
"GUTIERREZ ORTEGA,JOSE SAID","GUTIERREZ,JOSE A",76.0
"GUTIERREZ ROBLES,JOSE ALBERTO","GUTIERREZ,JOSE HUMBERTO",76.0
"PINA GUTIERREZ,JOSE MANUEL","GUTIERREZ,JOSE MIGUEL",80.0395256916996
"VALADEZ GUTIERREZ,JUAN","GUTIERREZ,JUAN",84.61538461538461
"GUTIERREZ,LUIS","GUTIERREZ,LUIS",100.0
"GUTIERREZ PRECIADO,LUIS FERNANDO","GUTIERREZ,LUIS FERNANDO",83.33333333333334
"GUTIERREZ NAVA,MANUEL","GUTIERREZ,MANUEL",89.13043478260869
"CHAVEZ GUTIERREZ,MIGUEL","GUTIERREZ,MIGUEL",86.0
"GUTIERREZ CASTRELLON,PEDRO","GUTIERREZ,PEDRO",81.0344827586207
"GUTIERREZ SUAREZ,RAUL","GUTIERREZ,RAUL",86.0
"GUTIERREZ DORADO,ROBERTO","GUTIERREZ,ROBERTO",86.0
"VEGA GUTIERREZ,TOMAS AARON","GUTIERREZ,TOMAS ROCHIN",78.26086956521739
"GUZMAN CASTILLO,MARIA DE LOURDES ALEJANDRA","GUZMAN CASTILLO,MARIA DE LOURDES ALEJANDRA",100.0
"PEREZ ESCALANTE,EMMANUEL","GUZMAN ESCALANTE,EMMANUEL A",79.92831541218638
"GUZMAN LOPEZ,MIGUEL ANGEL","GUZMAN LOPEZ,MIGUEL A",90.0
"GUZMAN LUCERO,DIEGO JAVIER","GUZMAN LUCERO,DIEGO JAVIER",100.0
"GUZMAN PANTOJA,JAVIER","GUZMAN PADILLA,JAVIER",85.71428571428572
"GUZMAN PANTOJA,JAVIER","GUZMAN PANTOJA,JAVIER",100.0
"MUNOZ SANCHEZ,JOSE ARMANDO","GUZMAN SANCHEZ,JOSE ARNOLDO",78.70370370370371
"OLMOS GUZMAN,ALEJANDRO","GUZMAN,ALEJANDRO",83.33333333333334
"FLORES GUZMAN,NORBERTO","GUZMAN,ROBERTO",71.57894736842105
"LIMAS HERNANDEZ,ALFREDO","HAROS HERNANDEZ,ALFREDO",90.0
"HUERTA JIMENEZ,MARIANA","HAUER JENSEN,MARTIN",73.07692307692307
"GONZALEZ SANTIAGO,OMAR","HECTOR GONZALEZ SALAS,OMAR",81.57894736842105
"HENNEY,WILLIAM JOHN","HEINZEN,WILLIAM J",73.62637362637363
"RIVERA RIVAS,LUIS ALBERTO","HEREDIA RIVERA,ULISSES ALBERTO",71.50997150997152
"HUERTA BERISTAIN,GERARDO","HERMAN BARAN,BERNARDO",72.14285714285714
"HERAS CERVANTES,MARIO","HERMAN DANTUS,MAURICIO",70.60439560439559
"HERMOSILLO VALADEZ,JORGE","HERMOSILLO,JORGE",85.71428571428572
"HERNANDEZ ALTAMIRANO,RAUL","HERNANDEZ ALTAMIRANO,RAUL",100.0
"HERNANDEZ AVALOS,PEDRO AARON","HERNANDEZ AVALOS,PEDRO AARON",100.0
"HERNANDEZ ROSALES,ERNESTO","HERNANDEZ AVILES,ERNESTO",92.42424242424242
"HERNANDEZ BELLO,ROMEL","HERNANDEZ BELLO,ROMEL",100.0
"HERNANDEZ BELTRAN,FRANCISCO JAVIER","HERNANDEZ BELTRAN,FRANCISCO JAVIER",100.0
"HERNANDEZ BELTRAN,NORMA ALICIA","HERNANDEZ BELTRAN,NORMA ALICIA",100.0
"HERNANDEZ BRENES,CARMEN","HERNANDEZ BRENES,CARMEN",100.0
"HERNANDEZ BARAJAS,JOSE","HERNANDEZ BURGOS,JOSE",89.39393939393939
"HERNANDEZ CABRERA,FRANCISCO","HERNANDEZ CAMARILLO,FRANCISCO J",81.11111111111111
"HERNANDEZ CAMPOS,MARIA ALICIA","HERNANDEZ CAMPOS,MARIA ALICIA",100.0
"HERNANDEZ CARBAJAL,EDGAR IVAN","HERNANDEZ CARBAJAL,EDGAR IVAN",100.0
"HERNANDEZ HERNANDEZ,OSCAR","HERNANDEZ CERVANTES,OSCAR",89.47368421052632
"HERNANDEZ FUENTES,LUIS MARTIN","HERNANDEZ CHAVEZ,LUIS MARTIN",83.33333333333334
"HERNANDEZ LOPEZ,ADRIANA","HERNANDEZ CORTES,DIANA",80.3763440860215
"HERNANDEZ CORTEZ,JOSE GONZALO","HERNANDEZ CORTEZ,JOSE GONZALO",100.0
"HERNANDEZ MORALES,ALEJANDRO","HERNANDEZ COVARRUBIAS,ALEJANDRO",86.84210526315789
"HERNANDEZ LEON,ALBERTO","HERNANDEZ CRUZ,ALBERTO",85.71428571428572
"HERNANDEZ GARAY,ALFONSO","HERNANDEZ CRUZ,ALFONSO",87.93103448275862
"HERNANDEZ GARCIA,MIGUEL ANGEL","HERNANDEZ CUAN,MIGUEL IVAN",79.13043478260869
"HERNANDEZ LEON,ALBERTO","HERNANDEZ DELSOL,ALBERTO",90.0
"HERNANDEZ PEREZ,MANUEL","HERNANDEZ DIAZ,MANUEL",87.93103448275862
"HERNANDEZ LEON,ROCIO","HERNANDEZ FABIAN,ROCIO",86.66666666666667
"HERNANDEZ LUNA,MARCO ANTONIO","HERNANDEZ FERRUSCA,OMAR ANTONIO",81.5
"HERNANDEZ GAMA,REGINA","HERNANDEZ GAMA,REGINA",100.0
"HERNANDEZ AVILA,JUAN","HERNANDEZ GARCIA,JUAN",91.93548387096774
